User ID,Age,Gender,Height (cm),Weight (kg),BMI,Step Count,Distance (m),Calories Burned,Activity Type,Duration (min),Heart Rate (bpm),Sleep Duration (hrs),Stress Level,Hydration Level (L),Temperature (C),Workout Frequency (days/week),Activity Intensity,Fitness Status
User_834,24,Female,150,78,34.666666666666664,3596,2876.8,334,Swimming,107,69,5,High,1.6886136523376358,36.711451778101065,3,Low,Not Fit
User_835,32,Female,173,78,26.061679307694877,12640,10112.0,205,Running,102,62,8,High,2.17975075427899,36.77481234186713,4,Moderate,Not Fit
User_836,34,Female,181,70,21.36686914318855,7502,6001.6,789,Running,114,87,9,Medium,1.724886447653755,37.02318311423985,5,Moderate,Not Fit
User_837,38,Female,162,78,29.721079103795148,8821,7056.8,338,Running,108,79,9,High,3.431036267256565,37.40526884284896,5,Low,Not Fit
User_838,20,Male,171,68,23.25501863821347,11296,9036.800000000001,488,Cycling,91,60,5,Medium,2.8400857492720704,36.83570908646795,4,High,Not Fit
User_839,28,Female,175,63,20.571428571428573,3680,2944.0,351,Running,54,65,7,Medium,1.8919548990113209,37.45906509400538,4,Low,Not Fit
User_840,27,Male,166,77,27.94309769197271,7090,5672.0,558,Swimming,70,82,7,Medium,2.673105281663343,36.66643748230292,2,Low,Not Fit
User_841,37,Male,171,76,25.990903183885642,6749,5399.200000000001,635,Swimming,99,77,6,Medium,2.4866643711319822,36.89259920838956,3,Moderate,Not Fit
User_842,24,Male,160,70,27.343749999999996,7702,6161.6,193,Cycling,57,75,8,Medium,1.9220920728959192,37.02400646384485,4,Low,Not Fit
User_843,41,Female,150,58,25.77777777777778,3500,2800.0,782,Walking,48,87,6,High,2.7264538516028924,36.630508289285174,5,Low,Not Fit
User_844,43,Female,178,61,19.252619618735007,14551,11640.800000000001,628,Running,112,61,8,High,1.8774036976589104,37.41432019871128,2,Low,Not Fit
User_845,32,Male,187,58,16.586119134090193,12175,9740.0,668,Cycling,90,85,9,High,2.4098917832221693,37.08170954294478,4,Moderate,Not Fit
User_846,42,Male,165,50,18.36547291092746,11282,9025.6,197,Walking,68,68,7,Low,1.8505717841497582,36.79108683968148,4,High,Not Fit
User_847,32,Male,169,79,27.660095935016283,14217,11373.6,343,Running,23,68,5,Low,1.9020555586223495,36.56961959612359,2,Low,Not Fit
User_848,40,Female,165,57,20.936639118457304,10339,8271.2,559,Swimming,101,72,5,Low,3.128780258115153,36.754604399158076,4,Moderate,Not Fit
User_849,20,Male,159,78,30.853209920493647,7398,5918.400000000001,769,Cycling,66,88,6,Low,3.0742567531940512,37.084550373132316,4,Moderate,Not Fit
User_850,28,Male,169,59,20.65754000210077,6340,5072.0,657,Walking,107,68,6,Medium,3.471313456339029,37.27773246046637,5,High,Fit
User_851,42,Female,182,72,21.736505252988767,12968,10374.400000000001,242,Cycling,40,87,5,Low,1.8519963596067803,37.157805845765026,2,High,Not Fit
User_852,23,Male,172,65,21.971335857220122,3489,2791.2000000000003,413,Walking,77,65,7,Medium,2.74954470144477,36.92706017558844,2,Moderate,Not Fit
User_853,25,Female,174,61,20.147971991015986,10477,8381.6,421,Cycling,44,61,8,Low,2.6943923582571108,37.48501166452372,2,Moderate,Fit
User_854,32,Female,185,61,17.82322863403944,3349,2679.2000000000003,342,Running,117,72,7,High,2.6267815479839536,36.50756049387779,2,High,Not Fit
User_855,26,Female,160,72,28.124999999999993,11009,8807.2,332,Walking,42,76,7,Medium,3.01196948496543,36.81260676202768,3,High,Not Fit
User_856,22,Female,169,76,26.609712545078956,7153,5722.400000000001,334,Running,70,86,9,High,1.9732582936788186,36.60189125046549,2,Low,Not Fit
User_857,25,Female,172,62,20.9572742022715,10140,8112.0,300,Walking,113,64,5,High,1.6719928500869117,37.34829297140412,5,Low,Not Fit
User_858,26,Female,165,60,22.03856749311295,4951,3960.8,730,Cycling,56,74,5,Medium,3.4897477304100946,37.25959005743283,2,High,Not Fit
User_859,22,Female,160,56,21.874999999999996,5401,4320.8,714,Swimming,32,71,6,Medium,2.4952655346958634,37.44998356813137,5,High,Fit
User_860,28,Male,162,68,25.910684346898332,5759,4607.2,660,Walking,52,84,6,High,3.444585939653976,37.18555281250526,2,Moderate,Not Fit
User_861,22,Female,170,82,28.373702422145332,3270,2616.0,555,Cycling,55,90,8,High,2.108085979812275,37.26226053556975,4,Moderate,Not Fit
User_862,36,Male,170,75,25.95155709342561,12876,10300.800000000001,726,Walking,30,86,7,Medium,1.8743322715191961,36.965952938818646,4,Moderate,Not Fit
User_863,28,Female,181,46,14.041085436952473,3920,3136.0,450,Running,92,81,8,High,3.3036161220308955,36.88009589224468,5,Moderate,Not Fit
User_864,42,Female,159,67,26.502116213757365,3231,2584.8,703,Swimming,35,86,5,Medium,2.084597297942513,37.03350231295744,2,Moderate,Not Fit
User_865,45,Male,185,53,15.485756026296565,6897,5517.6,478,Running,60,72,6,High,1.9250987342691839,37.4421195624562,3,High,Not Fit
User_866,35,Male,175,78,25.46938775510204,12464,9971.2,473,Swimming,68,63,7,High,3.1124189405770917,36.83918768207122,4,High,Not Fit
User_867,22,Female,171,60,20.519134092541297,8184,6547.200000000001,136,Swimming,91,78,6,Low,2.934560504256654,37.33426131297077,2,Moderate,Fit
User_868,31,Male,150,54,24.0,8423,6738.400000000001,178,Walking,21,78,5,Low,2.4863493098874345,37.33903360678399,2,Moderate,Not Fit
User_869,28,Male,168,84,29.761904761904766,5956,4764.8,263,Swimming,112,68,6,Medium,3.221892447625505,36.62949273938994,3,Moderate,Not Fit
User_870,25,Male,184,57,16.836011342155007,6589,5271.200000000001,521,Walking,88,68,9,Medium,1.8739406642874672,36.999775386413134,3,Moderate,Not Fit
User_871,42,Female,173,61,20.381569714992146,6227,4981.6,318,Running,64,66,6,High,1.8946080239145444,37.474965193670414,2,Low,Not Fit
User_872,34,Female,171,74,25.3069320474676,5554,4443.2,385,Running,67,77,9,Low,2.989302392679192,36.943665799947915,3,High,Not Fit
User_873,24,Male,172,78,26.365603028664147,13258,10606.400000000001,155,Swimming,109,66,7,Low,1.6733497893574685,37.44120943756054,5,High,Not Fit
User_874,36,Male,166,66,23.95122659311947,8973,7178.400000000001,157,Walking,117,78,7,Medium,2.2088269008329755,36.89046863818713,4,Moderate,Fit
User_875,20,Female,165,56,20.569329660238754,6979,5583.200000000001,477,Cycling,66,76,6,Medium,3.1419711694589605,37.30731273821097,4,High,Fit
User_876,26,Female,157,60,24.341758286340216,12916,10332.800000000001,153,Walking,83,81,5,High,1.8669160602481325,37.17371421565065,4,Moderate,Not Fit
User_877,21,Female,158,52,20.82999519307803,6864,5491.200000000001,365,Cycling,90,70,7,Medium,2.974074371156187,36.58071095175841,4,Moderate,Fit
User_878,36,Female,190,71,19.667590027700832,5698,4558.400000000001,757,Running,55,89,8,Medium,2.2924906231585287,37.496734886194815,2,Low,Fit
User_879,21,Female,177,71,22.66270867247598,7253,5802.400000000001,665,Swimming,48,73,8,Low,1.897586836058728,36.67711509760868,5,Moderate,Not Fit
User_880,20,Female,161,73,28.162493730951734,10372,8297.6,135,Running,99,62,8,Medium,3.333979587070493,37.224570610234515,5,High,Not Fit
User_881,23,Male,150,75,33.333333333333336,7078,5662.400000000001,351,Walking,111,72,8,Medium,3.194187079839274,36.80666707689385,5,Moderate,Not Fit
User_882,32,Female,156,98,40.269559500328725,10414,8331.2,388,Walking,48,88,7,High,3.453113073271055,37.312981274784505,3,Moderate,Not Fit
User_883,41,Male,170,65,22.49134948096886,6184,4947.200000000001,244,Walking,32,78,8,Low,1.8032541372825264,37.36109777379021,4,Low,Not Fit
User_884,42,Male,169,73,25.55932915514163,13270,10616.0,461,Swimming,26,69,8,Low,2.538320046646251,37.19466269164715,2,High,Not Fit
User_885,24,Female,150,68,30.22222222222222,10535,8428.0,729,Swimming,59,68,9,High,2.3129833320634976,36.668072388717874,3,High,Not Fit
User_886,23,Female,175,67,21.877551020408163,6065,4852.0,695,Walking,108,60,9,Low,2.429241988795881,37.09076360832507,4,Low,Fit
User_887,30,Female,177,83,26.493025631204315,9364,7491.200000000001,425,Running,44,80,9,High,3.089244749888398,37.085522783033895,2,Low,Not Fit
User_888,32,Female,158,75,30.043262297708697,14276,11420.800000000001,196,Swimming,111,74,6,High,2.1351357507165902,36.89828506338881,4,Low,Not Fit
User_889,28,Male,155,86,35.796045785639954,11105,8884.0,448,Running,117,84,5,High,1.858339813906434,37.060035097339615,2,Low,Not Fit
User_890,26,Female,150,62,27.555555555555557,13925,11140.0,429,Cycling,88,72,9,Low,2.0061858974306577,37.348181504748794,3,High,Not Fit
User_891,38,Male,159,93,36.786519520588584,6468,5174.400000000001,396,Cycling,105,87,6,Medium,1.8959643045342194,36.542779163131215,5,Low,Not Fit
User_892,43,Female,176,67,21.62964876033058,8485,6788.0,777,Walking,36,88,6,Medium,1.664696708611804,37.02842658472118,2,Low,Not Fit
User_893,20,Male,166,82,29.757584555087824,10902,8721.6,581,Swimming,60,69,5,Low,2.7369065367239775,37.07449565340836,2,Low,Not Fit
User_894,26,Female,169,92,32.21175729141137,3231,2584.8,341,Swimming,100,62,8,Medium,3.0182514711134023,36.82809509523449,3,Moderate,Not Fit
User_895,28,Female,169,59,20.65754000210077,14078,11262.400000000001,261,Swimming,46,78,9,High,2.572104643328305,37.08267587487118,3,Low,Not Fit
User_896,39,Male,154,73,30.78090740428403,13739,10991.2,210,Walking,83,77,7,Medium,2.5813955139474247,36.622219718313936,2,Moderate,Not Fit
User_897,23,Female,161,52,20.060954438486167,12624,10099.2,580,Walking,32,75,7,Low,1.6887550168792183,36.96655127832969,3,High,Not Fit
User_898,45,Male,161,62,23.9188302920412,5694,4555.2,530,Running,68,74,7,Low,3.1854249000207604,36.75677931834031,3,High,Fit
User_899,28,Male,159,52,20.56880661366243,9316,7452.8,265,Swimming,24,64,8,High,2.272871292050045,37.13691807238184,5,Low,Not Fit
User_900,36,Male,162,78,29.721079103795148,8278,6622.400000000001,504,Walking,49,64,9,High,2.816989814034973,37.038762332961,5,High,Not Fit
User_901,29,Male,170,64,22.145328719723185,13211,10568.800000000001,374,Cycling,38,65,5,High,2.2178799202867205,36.51147011147162,3,High,Not Fit
User_902,26,Male,170,69,23.87543252595156,14277,11421.6,359,Walking,23,73,5,Medium,2.846279479992332,37.47624882537306,3,Low,Not Fit
User_903,45,Male,153,58,24.77679524969029,3767,3013.6000000000004,380,Cycling,35,85,5,High,2.455935796671656,36.553697466013965,3,Moderate,Not Fit
User_904,30,Female,175,71,23.183673469387756,9755,7804.0,298,Walking,115,78,7,High,1.7203005084952827,36.77552154549002,5,High,Not Fit
User_905,28,Male,163,58,21.829952199932254,6873,5498.400000000001,581,Cycling,32,62,8,Low,1.9190264133894839,36.68674029887608,5,Low,Not Fit
User_906,31,Male,177,68,21.705129432793896,3654,2923.2000000000003,722,Swimming,47,71,5,Low,1.6912559165386385,36.51700236537697,3,Low,Not Fit
User_907,31,Male,163,45,16.937031879257784,12378,9902.400000000001,282,Running,59,82,5,High,3.205968811239918,36.559820139151974,4,Low,Not Fit
User_908,35,Male,171,58,19.835162956123252,11390,9112.0,621,Running,29,63,6,Low,2.5828923113252302,37.26082448475276,2,Moderate,Fit
User_909,30,Female,175,46,15.020408163265307,7001,5600.8,145,Cycling,101,63,5,High,2.1057799225930953,36.50760254769637,2,High,Not Fit
User_910,24,Male,172,63,21.29529475392104,10767,8613.6,278,Cycling,49,79,9,Low,2.212458795510312,37.16079860055836,2,High,Fit
User_911,33,Male,164,97,36.06484235574064,6413,5130.400000000001,260,Cycling,105,90,6,Low,2.967648808055659,36.53366875570443,2,Moderate,Not Fit
User_912,33,Male,165,77,28.282828282828287,10006,8004.8,303,Swimming,30,79,9,High,2.9454354887394514,36.525189862919824,3,Low,Not Fit
User_913,42,Female,164,71,26.397977394408095,10811,8648.800000000001,104,Running,99,72,8,Low,1.871881533930542,36.93491101692097,5,Moderate,Not Fit
User_914,37,Male,162,77,29.340039628105465,11468,9174.4,720,Cycling,26,90,8,High,2.547615216263175,36.72991564335736,2,Low,Not Fit
User_915,33,Female,176,74,23.889462809917354,4767,3813.6000000000004,410,Walking,69,88,9,Medium,3.0981469758608915,37.152840801443766,4,High,Not Fit
User_916,21,Male,155,82,34.131113423517164,9192,7353.6,507,Walking,28,64,5,Medium,1.6102141650791415,36.69523231382103,2,Moderate,Not Fit
User_917,40,Male,185,83,24.251278305332356,3054,2443.2000000000003,483,Cycling,23,67,7,High,3.4649683659853165,37.051513683076365,4,High,Not Fit
User_918,38,Female,179,68,21.22280827689523,8681,6944.8,596,Swimming,111,62,5,Medium,2.860786977187722,36.56510309326605,3,High,Not Fit
User_919,30,Female,171,66,22.571047501795427,3179,2543.2000000000003,530,Cycling,111,70,8,Medium,2.89347510686276,37.364976446296176,4,Moderate,Not Fit
User_920,28,Female,165,80,29.384756657483933,6713,5370.400000000001,345,Running,116,65,9,Low,3.463024219569527,36.6206347783155,3,High,Not Fit
User_921,25,Male,186,45,13.007284079084286,6715,5372.0,132,Walking,48,73,5,High,2.4438630985486136,37.203965385462844,3,Moderate,Not Fit
User_922,45,Female,168,66,23.384353741496604,10810,8648.0,399,Walking,116,90,8,High,2.1392805927116108,37.075116744787216,3,Moderate,Not Fit
User_923,42,Female,175,87,28.408163265306122,4956,3964.8,280,Walking,58,89,7,Medium,1.5078733261850557,36.73557132915885,3,High,Not Fit
User_924,27,Male,182,81,24.453568409612362,12332,9865.6,451,Cycling,53,82,9,Medium,2.5802358525867755,37.029339019926496,4,Moderate,Fit
User_925,36,Male,164,74,27.513384889946465,8358,6686.400000000001,754,Swimming,75,74,9,Medium,3.0838725573950345,36.69007511472133,2,Moderate,Not Fit
User_926,30,Male,179,47,14.66870572079523,6247,4997.6,632,Running,93,74,5,Low,3.1867291118893712,36.82086963933517,5,High,Not Fit
User_927,45,Female,178,58,18.30576947355132,14278,11422.400000000001,161,Cycling,52,74,6,High,2.3655948814533456,37.19210583777365,2,High,Not Fit
User_928,27,Male,173,60,20.04744562130375,14791,11832.800000000001,247,Running,53,74,6,High,2.548064038004389,36.95163489857685,5,Low,Not Fit
User_929,38,Female,167,62,22.230987127541326,10551,8440.800000000001,789,Cycling,97,82,6,Low,1.548193749314601,36.64624617479622,3,High,Not Fit
User_930,36,Male,175,75,24.489795918367346,10568,8454.4,474,Swimming,115,73,8,Medium,3.2312029156203907,37.18299427768705,2,Low,Fit
User_931,27,Female,180,65,20.061728395061728,10749,8599.2,259,Swimming,69,90,9,Low,1.8412568641205453,37.1374419573438,4,Low,Not Fit
User_932,27,Male,190,69,19.113573407202217,5297,4237.6,129,Walking,26,88,6,Low,3.4320282860248,36.89312030870163,3,High,Fit
User_933,42,Male,178,75,23.671253629592222,11328,9062.4,592,Running,40,89,7,Medium,2.7595918479805066,36.94141979228174,4,High,Fit
User_934,28,Female,163,76,28.604764951635367,6201,4960.8,456,Running,35,87,9,High,2.5038980546789125,36.705674414668444,3,High,Not Fit
User_935,40,Female,177,45,14.363688595231254,10694,8555.2,497,Walking,20,82,5,High,2.523705572780066,37.39029488758422,4,High,Not Fit
User_936,37,Male,176,71,22.920971074380166,8208,6566.400000000001,628,Walking,45,67,5,High,2.338353534819756,36.6059305215126,5,Low,Not Fit
User_937,45,Male,161,90,34.72088268199529,5830,4664.0,553,Cycling,75,75,6,High,2.9855324017791753,36.940602104232454,3,High,Not Fit
User_938,44,Female,167,58,20.796729893506402,14257,11405.6,541,Swimming,32,84,9,Low,1.5108611046950255,36.798674837761276,3,Moderate,Not Fit
User_939,28,Female,150,59,26.22222222222222,4536,3628.8,774,Walking,97,77,5,Medium,2.163748704796732,36.73461214550363,2,Low,Not Fit
User_940,25,Male,168,87,30.824829931972793,10579,8463.2,426,Cycling,101,90,9,Low,1.5078257972607827,37.398833368601096,3,Moderate,Not Fit
User_941,31,Male,156,57,23.422090729783037,6573,5258.400000000001,140,Walking,37,67,5,Medium,2.7162831838196313,36.90379144937699,4,High,Not Fit
User_942,31,Male,169,73,25.55932915514163,5303,4242.400000000001,559,Cycling,83,78,7,Low,3.354198901181621,36.760259703270044,5,Low,Not Fit
User_943,43,Female,182,60,18.11375437749064,5213,4170.400000000001,668,Swimming,55,80,5,High,2.2459562365295747,37.20861037347701,2,Low,Not Fit
User_944,43,Female,178,70,22.093170054286073,12408,9926.400000000001,751,Swimming,99,76,9,High,1.552953486558712,36.58480799702485,3,Low,Not Fit
User_945,40,Male,151,76,33.33187140914872,7228,5782.400000000001,443,Cycling,45,61,8,High,2.731577359928231,37.46807838358096,2,High,Not Fit
User_946,22,Female,167,77,27.60945175517229,11464,9171.2,687,Swimming,94,74,8,Low,1.7496780138158425,36.9542948427587,2,Moderate,Not Fit
User_947,28,Female,176,45,14.527376033057852,5089,4071.2000000000003,236,Running,86,68,9,Medium,2.944076694137059,37.25398185773584,3,Low,Not Fit
User_948,30,Female,157,72,29.21010994360826,10291,8232.800000000001,697,Swimming,117,86,8,Low,2.9152774097507033,36.553502578408356,5,High,Not Fit
User_949,29,Male,170,89,30.795847750865054,14564,11651.2,424,Walking,35,77,9,High,2.263419556327361,37.32491908505598,2,Low,Not Fit
User_950,42,Female,163,45,16.937031879257784,13874,11099.2,394,Swimming,99,60,5,High,2.6417085851709956,36.57262413791031,4,High,Not Fit
User_951,37,Male,156,69,28.353057199211044,14428,11542.400000000001,723,Cycling,89,65,9,Medium,1.563023686600257,36.56937443013614,5,Low,Not Fit
User_952,43,Female,159,52,20.56880661366243,7053,5642.400000000001,582,Cycling,56,89,6,Medium,2.799217575040628,36.85790379444532,2,Moderate,Fit
User_953,39,Male,161,73,28.162493730951734,6894,5515.200000000001,204,Cycling,103,88,5,High,1.728534178731096,37.212228111732706,5,Moderate,Not Fit
User_954,22,Female,160,49,19.140624999999996,8189,6551.200000000001,633,Walking,24,79,7,Low,3.0770541225195727,36.87614712875454,2,Low,Fit
User_955,24,Male,172,79,26.703623580313685,3946,3156.8,666,Running,63,75,6,Medium,3.2680700667635345,37.34787311525442,3,High,Not Fit
User_956,27,Male,173,67,22.386314277122523,6566,5252.8,210,Cycling,46,81,6,High,2.959736263553401,36.8803826071883,3,Moderate,Not Fit
User_957,28,Female,175,45,14.693877551020408,13473,10778.400000000001,160,Walking,75,66,9,Low,2.177894340913921,37.45644424219906,2,Low,Not Fit
User_958,23,Male,168,61,21.612811791383223,4956,3964.8,221,Swimming,108,76,7,Medium,2.6921562670498256,36.50568164674352,2,High,Not Fit
User_959,43,Male,172,89,30.08382909680909,6247,4997.6,721,Cycling,119,71,5,Medium,1.6699676573789233,37.2925026354837,2,Moderate,Not Fit
User_960,45,Female,171,73,24.96494647925858,11904,9523.2,708,Cycling,45,73,7,High,3.349908232449451,37.22642805202836,5,High,Not Fit
User_961,21,Male,166,62,22.49963710262738,8415,6732.0,549,Running,49,72,5,High,1.7261862836039743,37.325689558653586,2,Low,Not Fit
User_962,43,Female,181,63,19.230182228869694,8384,6707.200000000001,544,Cycling,99,81,9,High,1.9991885861076653,36.657149391511496,2,Moderate,Not Fit
User_963,43,Male,175,78,25.46938775510204,6046,4836.8,614,Cycling,64,73,8,Low,2.4042268466260097,36.625477740226344,5,Moderate,Not Fit
User_964,20,Male,163,87,32.74492829989838,14065,11252.0,152,Cycling,53,83,5,Low,3.359135649014323,36.86290355638443,2,Low,Not Fit
User_965,38,Female,162,49,18.670934308794386,7046,5636.8,314,Swimming,113,69,5,High,2.9159306071289564,36.66869090766688,5,Low,Not Fit
User_966,40,Male,160,58,22.656249999999996,3662,2929.6000000000004,528,Swimming,98,67,8,High,2.3204307942632196,37.04121835966979,2,Low,Not Fit
User_967,43,Female,189,83,23.23563170124017,10185,8148.0,206,Running,87,85,5,Low,2.1472820967543127,37.07901181922194,2,Moderate,Not Fit
